,idx,word_guesses,first_pass,solution_words,solution
1974,1974,colo;ali;viola,colo SS ali viola FF,Colossali;violaff,Colossali violaff
1975,1975,artemisia;menti,F artemisia P RI menti,Far;temi;saprimenti,Far temi saprimenti
1976,1976,assi;orsi,G R assi S C orsi,Grassi;scorsi,Grassi scorsi
1977,1977,Enzo;dive;mento,SF Enzo dive RT I mento,Sfendive;ritimentimento,Sfendive ritimentimento
1978,1978,leva;Orazio;Eva,leva D Orazio ND Eva E,Le;vadorazioni;dendevae,Le vadorazioni dendevae
1979,1979,stivale;vespe,A stivale vespe C,Asti;vale;sepec,Asti vale sepec
1980,1980,ginestra;rovo,AR ginestra C rovo,Argine;stracrovo,Argine stracrovo
1981,1981,teda;teca,fiaccola TO DIS teca,Fiacco;latodisteca,Fiacco latodisteca
1982,1982,stesa;lane,GR stesa lane I,Greste;salanei,Greste salanei
1983,1983,liana;menta,F liana FF menta,Flià;naffentà,Flià naffentà
1984,1984,cartelli;ape;are,B cartelli are G L I are,Carti;dell;ire;di;geliare,Carti dell ire di geliare
1985,1985,accetta;ore;radura,SF accetta T ore E T radura,Sfaccettatore;ettero;radura,Sfaccettatore ettero radura
1986,1986,tra;rocca,MU tra rocca ICI,Mutarrocca;icici,Mutarrocca icici
1987,1987,rosa;Tan;tori,P rosa Tan L I tori,Prosata;niltori,Prosata niltori
1988,1988,pere;scopa;tabella;rosa;in,pere O RE scopa E tabella rosa NT in O,Pereorescopa;etabellarosa;stantino,Pereorescopa etabellarosa stantino
1989,1989,libro;dotto,CA libro RI dotto,Calibro;ridotto,Calibro ridotto
1990,1990,zio;Sam;fa,SPA zio Sam AN fa,Spaziosa;mannafa,Spaziosa mannafa
1991,1991,tram;Era;re,S tram LL Era re,Stram;lavorare,Stram lavorare
1992,1992,more;la;lago;Como;per;abile,T U more la lago Como per abile,Tumore;la là;goc;comoperabile,Tumore la là goc comoperabile
1993,1993,tosa;cotta,GU S tosa BI cotta,Gustosa;bicotta,Gustosa bicotta
1994,1994,con;tese;sci,con S tese sci CI,Consiste;scici,Consiste scici
1995,1995,rena;Enzo,BAL rena SF Enzo,Balrenas;fenzone,Balrenas fenzone
1996,1996,teso;mi,teso R O mi,Tesoro;di;oro,"Tesoro, di oro?"
1997,1997,ami;ovali;unte;osso;Ero,L ami C ovali unte S OR osso EV Ero,L;amico;vali;un;tesoro;se;è;vero,L'amico vali un tesoro se è vero
1998,1998,mi;proiettile,SO mi proiettile,Somi;proiettile,Somi proiettile
1999,1999,nani;occhi,D O nani N T occhi,Donani;nontocchi,Donani nontocchi
